id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53217155,Loft in València · ★5.0 · 2 bedrooms · 2 beds · 1 bath,430842494,Eva,POBLATS MARITIMS,LA MALVA-ROSA,39.48363,-0.33146,Entire home/apt,148,2,14,2022-12-04,0.67,1,257,1,
53233642,Bed and breakfast in Benifaraig · 1 bedroom · 1 bed · 1.5 shared baths,430977595,Francisco,POBLATS DEL NORD,BENIFARAIG,39.52802,-0.38626,Private room,35,1,1,2022-05-28,0.06,1,0,0,
52569214,Condo in València · ★4.97 · 1 bedroom · 1 bed · 1 private bath,31449544,Vicente,RASCANYA,SANT LLORENS,39.49413,-0.3607,Private room,55,3,38,2023-09-15,3.02,1,332,35,
53245681,Rental unit in València · 3 bedrooms · 5 beds · 2 baths,431072264,"Loic, Estelle And Co",EL PLA DEL REAL,MESTALLA,39.466923,-0.357985,Entire home/apt,1000,1,0,,,1,364,0,VT-42707V
53259226,Rental unit in València · 1 bedroom · 1 bed · 1 bath,7173838,Holly,QUATRE CARRERES,LA PUNTA,39.45162,-0.33531,Entire home/apt,33,28,1,2021-12-30,0.05,1,0,0,
52571538,Rental unit in València · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,352508073,Germán,L'EIXAMPLE,RUSSAFA,39.46005,-0.37062,Private room,19,1,56,2023-09-01,2.39,5,168,31,
53287445,Home in Valencia · ★5.0 · 1 bedroom · 1 bed · 1 bath,106640283,Vanessa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.470251428892105,-0.33166785334778415,Entire home/apt,90,3,22,2023-08-27,3.07,1,75,22,
52591546,Rental unit in València · 1 bedroom · 1 bed · 1 shared bath,7899285,Victoria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46599,-0.32902,Private room,90,2,1,2023-03-21,0.17,3,361,1,
53308739,Rental unit in València · ★4.82 · Studio · 1 bed · 1 private bath,34698628,Mary,RASCANYA,SANT LLORENS,39.49067,-0.36253,Private room,63,1,44,2023-08-13,2.03,5,67,12,
53333699,Rental unit in València · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,205472457,Qianqian,EL PLA DEL REAL,MESTALLA,39.472572,-0.355216,Private room,30,1,34,2023-08-24,1.55,8,163,25,
52593407,Rental unit in València · ★4.66 · 1 bedroom · 1 bed · 1.5 baths,425725988,Jacinto,ALGIROS,LA VEGA BAIXA,39.47725,-0.34702,Private room,19,3,38,2023-08-04,1.64,1,290,18,
53340113,Vacation home in València · 1 bedroom · 9 beds · 1 bath,195184288,Astrocornucopia,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45369,-0.3577,Entire home/apt,123,15,0,,,5,365,0,
52597353,Condo in València · ★4.78 · 1 bedroom · 1 bed · 1 bath,110917409,Jesús,CIUTAT VELLA,LA XEREA,39.4728,-0.37373,Entire home/apt,86,5,41,2023-08-14,1.83,6,232,21,
53352646,Rental unit in València · ★New · Studio · 3 beds · 1 bath,431957931,Luigi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47385016465598,-0.32887168547366513,Entire home/apt,125,3,0,,,1,173,0,
52607148,Rental unit in València · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,352508073,Germán,L'EIXAMPLE,RUSSAFA,39.46156,-0.369,Private room,22,4,40,2023-08-30,1.79,5,183,18,
53355963,Rental unit in València · ★4.65 · 2 bedrooms · 3 beds · 1 bath,168496189,Patryk,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46495,-0.33081,Entire home/apt,140,2,23,2022-09-22,1.10,1,0,3,VT-50524-V
52612451,Rental unit in València · ★4.86 · 1 bedroom · 1 bed · 1 private bath,64278547,Ludovic,L'EIXAMPLE,RUSSAFA,39.46038104974152,-0.37574407703704765,Private room,67,2,29,2023-09-16,4.73,1,160,29,
53392704,Rental unit in València · ★4.80 · 1 bedroom · 2 beds · 1 shared bath,432032473,Maria,CAMINS AL GRAU,LA CREU DEL GRAU,39.46041,-0.34129,Private room,50,1,10,2023-08-10,0.65,1,73,8,
52615497,casa particular in València · 1 bedroom · 1 bed · 1 shared bath,202069190,Edna,EXTRAMURS,ARRANCAPINS,39.46221,-0.38369,Shared room,150,1,0,,,1,0,0,
53399960,Condo in València · ★4.86 · 2 bedrooms · 2 beds · 1 bath,75261596,Sara,LA SAIDIA,TORMOS,39.48937,-0.38471,Entire home/apt,100,4,22,2023-08-05,1.02,1,256,7,
53401974,Loft in València · ★4.57 · Studio · 2 beds · 1 bath,23572022,Francisco,QUATRE CARRERES,EN CORTS,39.45508,-0.37151,Entire home/apt,58,3,69,2023-09-12,3.31,13,333,38,VT-49932-V
53408272,Loft in València · ★4.54 · Studio · 2 beds · 1 bath,23572022,Francisco,QUATRE CARRERES,EN CORTS,39.45545,-0.37314,Entire home/apt,60,3,50,2023-09-10,2.40,13,331,29,
52624997,Townhouse in València · ★4.84 · 2 bedrooms · 3 beds · 3 baths,95011742,Roger,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4735,-0.32818,Entire home/apt,119,2,63,2023-08-26,2.70,1,149,31,VT-50442-V
53408381,Loft in València · ★4.64 · Studio · 2 beds · 1 bath,23572022,Francisco,QUATRE CARRERES,EN CORTS,39.45489,-0.37135,Entire home/apt,59,3,78,2023-08-23,3.75,13,328,48,
52626385,Rental unit in València · ★4.97 · 2 bedrooms · 2 beds · 1 bath,30667255,Belen,L'EIXAMPLE,RUSSAFA,39.46382,-0.37165,Entire home/apt,173,3,37,2023-09-03,1.86,1,36,25,
52633721,Condo in València · ★4.78 · 1 bedroom · 1 bed · 1 private bath,25463575,Constanza,L'EIXAMPLE,RUSSAFA,39.45734,-0.37525,Private room,66,3,51,2023-09-01,2.28,1,74,24,
53415825,Rental unit in València · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,422120850,Marta,EXTRAMURS,ARRANCAPINS,39.46636,-0.38876,Private room,25,1,58,2023-09-06,2.64,1,347,37,
53437386,Rental unit in València · ★4.65 · 3 bedrooms · 4 beds · 1 bath,417132225,Sos,CAMINS AL GRAU,LA CREU DEL GRAU,39.46255,-0.34378,Entire home/apt,106,2,52,2023-08-26,2.40,2,320,26,
54197219,Loft in València · ★4.39 · Studio · 1 bed · 1 bath,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47617,-0.37574,Entire home/apt,82,2,96,2023-08-27,4.73,28,99,56,
54207880,Rental unit in València · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,3204897,Jennifer,POBLATS MARITIMS,EL GRAU,39.46078,-0.33299,Private room,2430,6,16,2023-08-13,0.81,7,0,14,
53441775,Rental unit in València · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,247758683,Paola,QUATRE CARRERES,MONT-OLIVET,39.45604,-0.36503,Private room,37,1,12,2022-09-09,0.55,1,0,0,0000013746
54220649,Loft in València · ★4.65 · 1 bedroom · 2 beds · 1 bath,439630774,Manuela,LA SAIDIA,TORMOS,39.48828,-0.38024,Entire home/apt,79,2,65,2023-09-11,4.76,12,322,58,VT-50719-V
53457229,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,103015336,Christian,L'EIXAMPLE,RUSSAFA,39.45892,-0.37363,Entire home/apt,67,2,19,2023-07-29,0.92,1,67,11,
53460968,Rental unit in València · ★4.73 · Studio · 2 beds · 1 bath,427308920,Julio,EXTRAMURS,LA ROQUETA,39.46631,-0.38004,Entire home/apt,115,3,77,2023-09-11,3.56,7,171,40,
53469225,Hotel in València · 1 bedroom · 1 bed · 1 private bath,454075794,Juan,POBLATS DE L'OEST,BENIMAMET,39.50221,-0.42226,Private room,102,1,0,,,2,0,0,
54225364,Rental unit in València · ★4.83 · 3 bedrooms · 6 beds · 1 bath,439704258,Ruth,CIUTAT VELLA,LA XEREA,39.47551,-0.37195,Entire home/apt,92,20,58,2023-08-26,2.96,2,153,40,
53469371,Hotel in València · 1 bedroom · 3 beds · 1 private bath,454075794,Juan,POBLATS DE L'OEST,BENIMAMET,39.50312,-0.421205,Private room,114,1,0,,,2,0,0,
54228762,Rental unit in València · ★4.44 · 1 bedroom · 1 bed · 1.5 baths,247742000,Jorge,CIUTAT VELLA,LA SEU,39.4766,-0.37733,Entire home/apt,75,4,36,2023-07-23,1.90,1,217,16,
53476940,Serviced apartment in València · ★4.63 · 1 bedroom · 2 beds · 1 bath,432981976,Clink,L'EIXAMPLE,EL PLA DEL REMEI,39.47048,-0.36537,Entire home/apt,99,1,32,2023-09-03,1.65,12,68,19,
54234132,Rental unit in València · ★4.88 · 2 bedrooms · 2 beds · 1 bath,81134743,Inma,L'EIXAMPLE,RUSSAFA,39.46303,-0.37399,Entire home/apt,120,5,17,2023-08-17,0.90,1,275,9,VT-38006-V
53507452,Rental unit in València · ★4.90 · 1 bedroom · 2 beds · 1 private bath,19670580,Amina,JESUS,LA RAIOSA,39.45612,-0.38395,Private room,37,2,50,2023-06-12,2.31,1,0,16,
53512001,Rental unit in València · ★3.75 · 2 bedrooms · 3 beds · 1.5 baths,214440330,Alejandro,POBLATS MARITIMS,BETERO,39.473297,-0.337005,Entire home/apt,96,3,4,2023-08-24,0.30,15,62,2,
54234490,Loft in València · ★4.92 · 1 bedroom · 1 bed · 1 bath,4075514,Alicia,CIUTAT VELLA,EL MERCAT,39.4741276,-0.3780802,Entire home/apt,50,29,13,2023-08-31,0.72,6,135,8,
54239973,Loft in València · ★4.68 · 1 bedroom · 2 beds · 1 bath,439838519,Jack & Daniella,CIUTAT VELLA,EL PILAR,39.47537,-0.38414,Entire home/apt,219,1,22,2023-05-01,1.14,1,0,4,
53513628,Rental unit in València · 1 bedroom · 1 bed · 1 shared bath,91249150,Sergio,POBLATS MARITIMS,NATZARET,39.45163,-0.33285,Private room,61,3,2,2022-04-20,0.09,1,0,0,
53523635,Rental unit in València · ★4.71 · 1 bedroom · 1 bed · 1 bath,391637345,Tourism Valencia,CAMINS AL GRAU,PENYA-ROJA,39.46148,-0.35125,Entire home/apt,85,2,69,2023-08-31,3.19,20,74,43,
54241740,Loft in València · ★4.77 · 1 bedroom · 1 bed · 1 bath,439855575,Pasquale,CIUTAT VELLA,EL CARME,39.47705,-0.38204,Entire home/apt,91,2,73,2023-09-07,3.64,1,142,41,
54255871,Rental unit in València · ★4.95 · 1 bedroom · 2 beds · 1 bath,20534801,Natalia,EXTRAMURS,EL BOTANIC,39.47372,-0.38507,Entire home/apt,85,1,146,2023-09-11,7.37,3,94,101,
54300689,Rental unit in València · 3 bedrooms · 3 beds · 1 bath,56172916,Dominant Succes SL,POBLATS MARITIMS,EL GRAU,39.462,-0.33391,Entire home/apt,97,30,1,2022-10-12,0.09,2,337,1,
53528775,Rental unit in València · ★4.34 · 2 bedrooms · 2 beds · 2 baths,433452383,Joaquin,CIUTAT VELLA,EL PILAR,39.47504,-0.38204,Entire home/apt,150,2,59,2023-09-10,3.12,1,228,34,
53535809,Serviced apartment in València · ★4.62 · 2 bedrooms · 4 beds · 1 bath,432981976,Clink,L'EIXAMPLE,EL PLA DEL REMEI,39.46869,-0.36702,Entire home/apt,119,1,29,2023-08-29,1.52,12,61,19,
54301752,Rental unit in València · ★4.60 · 2 bedrooms · 3 beds · 1 bath,440431020,Isabel,POBLATS MARITIMS,NATZARET,39.45331,-0.33288,Entire home/apt,70,2,42,2023-09-11,2.17,1,179,23,
53543848,Rental unit in València · ★4.62 · 3 bedrooms · 7 beds · 2.5 baths,225141466,Ana,L'EIXAMPLE,RUSSAFA,39.4602,-0.37746,Entire home/apt,124,3,66,2023-08-15,3.05,4,226,37,
54322831,Rental unit in València · ★3.33 · 1 bedroom · 1 bed · 1 shared bath,218875049,Svetoslav,QUATRE CARRERES,MALILLA,39.45359,-0.3802,Private room,22,4,3,2022-11-06,0.19,1,180,1,
53568246,Condo in València · ★4.75 · 3 bedrooms · 5 beds · 2 baths,433809280,Javier,POBLATS DEL SUD,EL PERELLONET,39.28726,-0.28426,Entire home/apt,150,3,8,2023-06-11,0.46,1,362,4,
54328731,Rental unit in València · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,440728256,Elisa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46842,-0.3299,Entire home/apt,110,3,49,2023-09-10,2.67,1,204,27,
53583679,Rental unit in València · ★4.90 · 3 bedrooms · 5 beds · 2 baths,339826442,Sergio,CAMINS AL GRAU,PENYA-ROJA,39.46033,-0.35132,Entire home/apt,127,3,69,2023-09-10,3.19,3,148,46,
54330359,Rental unit in Valencia · 3 bedrooms · 2 beds · 1 private bath,162072951,Inmaculada,POBLATS MARITIMS,LA MALVA-ROSA,39.48045,-0.32887,Private room,52,7,0,,,3,351,0,
53604361,Vacation home in València · ★3.89 · 2 bedrooms · 4 beds · 2 baths,63053029,MD Rentals,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44672,-0.36573,Entire home/apt,147,2,9,2023-08-18,0.51,31,307,3,EGVT-330-V
53604805,Vacation home in València · ★4.38 · 2 bedrooms · 4 beds · 2 baths,63053029,MD Rentals,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44501,-0.36771,Entire home/apt,141,2,8,2023-07-22,0.50,31,311,5,EGVT-330-V
54355730,Rental unit in València · ★4.32 · 1 bedroom · 2 beds · 1 bath,441057320,Magdalena,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46942,-0.33242,Entire home/apt,65,5,31,2023-08-25,1.70,1,264,19,
53605123,Vacation home in València · ★4.12 · 3 bedrooms · 5 beds · 2 baths,63053029,MD Rentals,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44514,-0.36627,Entire home/apt,168,2,25,2023-08-20,1.32,31,311,10,EGVT-330-V
53618147,casa particular in València · ★4.32 · 1 bedroom · 1 bed · 1 private bath,270286277,Caroline,CIUTAT VELLA,LA XEREA,39.47534,-0.37243,Private room,80,3,31,2023-09-11,1.43,4,85,17,
54356201,Loft in València · ★4.55 · 2 bedrooms · 3 beds · 2 baths,41082509,Steve,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46419,-0.33072,Entire home/apt,120,5,22,2023-08-25,1.52,9,70,16,
54362808,Home in València · ★4.82 · 1 bedroom · 3 beds · 1.5 baths,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46838,-0.32927,Entire home/apt,131,4,28,2023-08-24,1.54,14,349,16,
54366339,Loft in València · ★4.96 · 1 bedroom · 2 beds · 1 bath,434476148,Maria Isabel,POBLATS MARITIMS,LA MALVA-ROSA,39.48324,-0.32581,Entire home/apt,150,3,45,2023-08-31,2.42,3,336,26,VT-50607-V
53619829,Rental unit in València · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,289170777,Eder Y Pedro,EXTRAMURS,LA PETXINA,39.47022,-0.38851,Private room,39,2,76,2023-09-14,3.52,1,22,39,
54376457,Rental unit in València · ★4.94 · 1 bedroom · 2 beds · 1 shared bath,441321507,Joan Jose,ALGIROS,LA VEGA BAIXA,39.47623,-0.34712,Private room,25,1,18,2022-05-01,0.91,1,1,0,
53623537,Rental unit in València · ★4.67 · 3 bedrooms · 5 beds · 2 baths,267746346,Joaquin,ALGIROS,CIUTAT JARDI,39.47371,-0.34701,Entire home/apt,135,30,6,2023-01-03,0.32,1,103,1,
54408404,Rental unit in València · ★4.80 · 2 bedrooms · 2 beds · 1 bath,442047800,Maria Jose,L'EIXAMPLE,RUSSAFA,39.4604,-0.36969,Entire home/apt,132,1,5,2022-10-30,0.35,1,321,2,
53626329,casa particular in València · ★4.81 · 1 bedroom · 1 bed · 1 private bath,270286277,Caroline,CIUTAT VELLA,LA XEREA,39.47352,-0.37413,Private room,46,3,68,2023-09-11,3.14,4,58,45,
498194164881103028,Rental unit in València · 2 bedrooms · 2 beds · 1 bath,273469059,Ingrid Rosa,CIUTAT VELLA,LA SEU,39.47477,-0.37591,Entire home/apt,111,3,0,,,1,120,0,
53642305,Condo in Valencia · ★4.46 · 2 bedrooms · 3 beds · 1 bath,434394730,Carmen,POBLATS DEL SUD,EL SALER,39.34945,-0.32075,Entire home/apt,94,4,28,2023-08-30,1.30,1,186,16,
53716523,Rental unit in València · ★3.75 · 2 bedrooms · 2 beds · 1 bath,4216187,Yann,LA SAIDIA,MARXALENES,39.4838644,-0.3815755,Entire home/apt,44,15,4,2023-03-15,0.31,1,0,3,
503261468386836483,Rental unit in València · ★4.80 · 2 bedrooms · 3 beds · 1 bath,433256900,Moontels,L'EIXAMPLE,RUSSAFA,39.46652,-0.37589,Entire home/apt,257,1,5,2022-11-26,0.27,4,63,1,VT-37915-V
503261899822407441,Rental unit in València · ★4.78 · 2 bedrooms · 3 beds · 2 baths,433256900,Moontels,L'EIXAMPLE,EL PLA DEL REMEI,39.46661,-0.37461,Entire home/apt,262,1,18,2023-07-02,0.83,4,53,7,VT-37916-V
503261990146302284,Rental unit in València · ★4.62 · 2 bedrooms · 2 beds · 2 baths,433256900,Moontels,CIUTAT VELLA,SANT FRANCESC,39.46848,-0.37592,Entire home/apt,262,1,21,2023-06-24,0.97,4,64,7,VT-37917-V
503262094782435935,Rental unit in València · ★4.69 · 2 bedrooms · 3 beds · 2 baths,433256900,Moontels,L'EIXAMPLE,RUSSAFA,39.46679,-0.37631,Entire home/apt,254,1,13,2023-04-21,0.62,4,70,7,VT-37918-V
503305262822613325,Serviced apartment in València · ★4.26 · 1 bedroom · 1 bed · 1 bath,374138888,Aitor,EXTRAMURS,ARRANCAPINS,39.466248,-0.387546,Entire home/apt,175,1,35,2023-08-21,1.63,6,158,6,
511968929133566627,Rental unit in València · 1 bedroom · 1 bed · 1 shared bath,94845031,Mary,RASCANYA,TORREFIEL,39.49511,-0.37232,Private room,40,1,0,,,1,365,0,45628785235
527932914799030951,Rental unit in València · ★4.33 · 2 bedrooms · 3 beds · 1 bath,362120742,Karina,CAMPANAR,LES TENDETES,39.48505,-0.38847,Entire home/apt,83,1,42,2023-09-07,2.03,1,3,23,
533119874304023870,Condo in València · ★4.71 · 1 bedroom · 1 bed · 2 shared baths,72711666,Iván,CIUTAT VELLA,EL MERCAT,39.47382,-0.37766,Private room,69,2,7,2022-08-24,0.35,1,76,0,
537637143034050715,Rental unit in València · Studio · 0 shared baths,440020296,Cleoni,PATRAIX,PATRAIX,39.45979,-0.39303,Private room,40,1,1,2022-03-20,0.05,1,168,0,
538293038003271433,Condo in Valencia · ★4.94 · 1 bedroom · 2 beds · 1 bath,440155814,Jose,CIUTAT VELLA,EL CARME,39.47988,-0.37897,Entire home/apt,117,5,52,2023-08-26,2.69,1,63,35,
539099759593840460,Rental unit in València · ★4.71 · 1 bedroom · 3 beds · 1 bath,52554303,Leontina,QUATRE CARRERES,MONT-OLIVET,39.45677,-0.36771,Entire home/apt,84,2,38,2023-08-26,2.71,5,63,30,
539845054395659626,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,294754367,Lydia,PATRAIX,PATRAIX,39.46656,-0.39277,Private room,9,1,4,2023-04-18,0.28,4,0,3,
540245421734292745,Rental unit in València · 3 bedrooms · 3 beds · 2 baths,8276817,Jose,QUATRE CARRERES,NA ROVELLA,39.45553,-0.36591,Entire home/apt,90,10,2,2022-03-28,0.11,4,195,0,
542519462657831966,Condo in València · ★5.0 · 2 bedrooms · 3 beds · 1 bath,440997492,Luana,POBLATS MARITIMS,LA MALVA-ROSA,39.48136,-0.32767,Entire home/apt,477,2,4,2022-11-20,0.21,1,365,1,
53736480,Rental unit in València · ★4.58 · 1 bedroom · 1 bed · 1 private bath,435171758,Nabilt,L'OLIVERETA,LA FONTSANTA,39.46637,-0.40874,Private room,28,2,43,2023-05-04,2.00,1,365,12,
53737348,Condo in València · ★4.96 · 2 bedrooms · 4 beds · 2 baths,157536803,Jose,POBLATS MARITIMS,EL GRAU,39.45858,-0.33784,Entire home/apt,136,3,69,2023-09-11,3.32,2,297,37,
542759471483053419,Rental unit in València · ★4.83 · 1 bedroom · 1 bed · 1 bath,441059874,Magdalena,L'EIXAMPLE,RUSSAFA,39.4605,-0.37221,Entire home/apt,36,30,6,2023-07-04,0.37,1,43,4,
53762575,Rental unit in València · ★4.88 · 3 bedrooms · 3 beds · 1 bath,65885645,Anna-Maria,POBLATS MARITIMS,NATZARET,39.44983,-0.33531,Entire home/apt,91,6,8,2023-09-02,0.87,1,20,8,
543448063751922406,Rental unit in València · ★4.63 · 1 bedroom · 2 beds · 1 bath,183464527,Ruben,CAMPANAR,EL CALVARI,39.48586,-0.3925,Entire home/apt,71,4,75,2023-09-04,4.34,1,50,46,
543829352957452820,Rental unit in València · ★3.88 · 1 bedroom · 1 bed · 1 bath,441058894,Magdalena,CIUTAT VELLA,EL CARME,39.47707,-0.38132,Entire home/apt,37,30,8,2023-07-31,0.44,1,212,4,
53771471,Rental unit in València · ★4.70 · 1 bedroom · 1 bed · 1 private bath,435502530,Wil,RASCANYA,SANT LLORENS,39.49228,-0.35958,Private room,64,1,23,2023-08-30,1.27,9,87,20,
543837994581652430,Rental unit in València · ★3.33 · 4 bedrooms · 4 beds · 1 bath,396941410,Ignacio,CAMINS AL GRAU,AIORA,39.46458,-0.34237,Entire home/apt,110,4,3,2022-07-28,0.21,3,0,0,
544071534323084971,Rental unit in València · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,352508073,Germán,L'EIXAMPLE,RUSSAFA,39.46106,-0.37039,Private room,33,10,3,2022-06-01,0.15,5,344,0,
53777952,Rental unit in València · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,420368476,Angelica,PATRAIX,PATRAIX,39.46295,-0.39586,Private room,30,1,48,2023-09-10,2.31,2,349,27,
53780611,Rental unit in València · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,424337729,Lucas,CAMINS AL GRAU,ALBORS,39.46873092651367,-0.35030999779701233,Private room,43,1,11,2023-09-03,0.56,1,332,5,
544606473701618074,Rental unit in València · 3 bedrooms · 3 beds · 1 bath,396941410,Ignacio,POBLATS MARITIMS,BETERO,39.47345,-0.3354,Entire home/apt,89,4,0,,,3,0,0,
544769728275862913,Rental unit in València · ★4.83 · 2 bedrooms · 3 beds · 1 bath,133145186,Lucía,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47291,-0.33187,Entire home/apt,141,2,12,2023-07-31,0.66,1,307,4,
53793571,Rental unit in València · ★4.67 · 1 bedroom · 1 bed · 1 bath,435723857,José,CIUTAT VELLA,LA SEU,39.47764,-0.37546,Entire home/apt,109,4,58,2023-09-11,2.83,2,161,39,VT-44640-V
53802952,Loft in València · ★5.0 · 1 bedroom · 1 bed · 1 bath,4075514,Alicia,CIUTAT VELLA,EL MERCAT,39.474129,-0.37808,Entire home/apt,50,29,8,2023-08-31,0.68,6,127,8,
546810399366961102,Condo in València · ★4.62 · 3 bedrooms · 5 beds · 1 bath,441870068,Ana,POBLATS DEL SUD,EL SALER,39.35442,-0.32352,Entire home/apt,109,2,21,2023-08-12,1.11,1,258,11,
53803372,Rental unit in València · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,435820146,Jose,L'EIXAMPLE,RUSSAFA,39.46018,-0.37168,Private room,31,3,95,2023-09-14,4.52,5,320,73,
53837584,Home in València · 1 bedroom · 1 bed · 2.5 baths,400448714,MyCO,CIUTAT VELLA,SANT FRANCESC,39.47139,-0.37315,Private room,36,30,0,,,30,321,0,
53843355,Rental unit in València · ★4.71 · 2 bedrooms · 2 beds · 1 bath,12044109,Invalencia Flats,L'EIXAMPLE,RUSSAFA,39.46032,-0.37487,Entire home/apt,320,1,76,2023-09-10,3.92,28,310,44,
547476690492024920,Rental unit in València · 1 bedroom · 1 bed · 1 bath,82771969,Patrick,EXTRAMURS,LA PETXINA,39.47264,-0.38919,Entire home/apt,70,7,0,,,1,309,0,
547831916321341858,Rental unit in València · ★4.64 · 1 bedroom · 1 bed · 1 bath,61894438,Marina,EXTRAMURS,EL BOTANIC,39.474239349365234,-0.3867950141429901,Entire home/apt,104,2,61,2023-09-11,3.19,2,164,39,
53846893,Rental unit in València · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,426719264,Allison Elizabeth,QUATRE CARRERES,MALILLA,39.44738216177538,-0.38097100314304,Private room,31,1,123,2023-09-07,5.90,2,71,57,
547837266289671312,Rental unit in València · ★4.63 · 1 bedroom · 1 bed · 1 bath,61894438,Marina,EXTRAMURS,EL BOTANIC,39.474239349365234,-0.3867950141429901,Entire home/apt,101,2,65,2023-09-07,3.40,2,167,39,
53847254,Rental unit in València · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,426719264,Allison Elizabeth,QUATRE CARRERES,MALILLA,39.44756391146532,-0.379274442275678,Private room,27,1,70,2023-08-26,3.30,2,75,52,
