Transaccion_#;Fecha_Hora;ID_Producto;Tipo_Venta;Cantidad;ID_Ciudad;ID_Categoria;ID_Subcategoria
625459;31/03/2024 3:27;PMUE-52590;Online;1;NAO;PMU;PMUE
625460;31/03/2024 13:47;TVSF-54905;Online;1;TOK;TVS;TVSF
625461;31/03/2024 14:22;CAMG-38874;Online;1;TOK;CAM;CAMG
625462;31/03/2024 19:55;PMUA-18768;Online;2;TOK;PMU;PMUA
625463;01/04/2024 1:30;EAGC-95207;Online;1;TOK;EAG;EAGC
625464;01/04/2024 9:37;ELEF-50722;Tienda;3;TOK;ELE;ELEF
625465;01/04/2024 19:15;CAMF-35067;Online;1;KOB;CAM;CAMF
625466;01/04/2024 23:46;TVSB-65396;Online;2;OSA;TVS;TVSB
625467;02/04/2024 4:02;VJGB-99482;Online;1;TOK;VJG;VJGB
625468;02/04/2024 16:02;SVSB-78752;Online;3;OSA;SVS;SVSB
625469;02/04/2024 20:06;AUDF-87124;Online;1;FUK;AUD;AUDF
625470;02/04/2024 20:34;HINB-80143;Online;1;NAO;HIN;HINB
625471;03/04/2024 0:49;PMUB-20564;Online;1;TOK;PMU;PMUB
625472;03/04/2024 3:04;CAME-36070;Online;2;OSA;CAM;CAME
625473;03/04/2024 13:56;TVSC-36989;Online;1;KOB;TVS;TVSC
625474;03/04/2024 16:02;AUDC-60349;Online;1;OSA;AUD;AUDC
625475;03/04/2024 17:56;TREB-96123;Online;2;TOK;TRE;TREB
625476;03/04/2024 19:29;AUDG-52341;Online;1;TOK;AUD;AUDG
625477;04/04/2024 4:56;HOGB-42827;Online;3;NAO;HOG;HOGB
625478;04/04/2024 10:50;AUDF-87124;Tienda;3;TOK;AUD;AUDF
625479;04/04/2024 16:01;PCTE-43854;Tienda;2;OKA;PCT;PCTE
625480;04/04/2024 17:45;PMUC-44971;Tienda;1;TOK;PMU;PMUC
625481;05/04/2024 0:44;PCTB-11336;Online;2;TOK;PCT;PCTB
625482;05/04/2024 9:34;AUDC-81599;Online;1;KAW;AUD;AUDC
625483;05/04/2024 13:50;TCLA-28159;Online;3;YOK;TCL;TCLA
625484;05/04/2024 21:40;PMUD-39558;Online;1;NAA;PMU;PMUD
625485;06/04/2024 4:51;TVSC-14729;Online;1;FUK;TVS;TVSC
625486;06/04/2024 14:17;JUGA-19374;Online;2;TOK;JUG;JUGA
625487;06/04/2024 21:35;CAME-77505;Online;1;YOK;CAM;CAME
625488;06/04/2024 22:58;SALD-54535;Online;1;OSA;SAL;SALD
625489;07/04/2024 8:33;SALB-20670;Online;1;KYO;SAL;SALB
625490;07/04/2024 12:07;JUGB-42100;Online;1;OKA;JUG;JUGB
625491;07/04/2024 20:37;CAMC-67490;Online;1;TOK;CAM;CAMC
625492;07/04/2024 22:39;AUDE-80545;Online;1;YOK;AUD;AUDE
625493;08/04/2024 7:38;TVSA-31282;Online;1;OSA;TVS;TVSA
625494;08/04/2024 11:49;TVSK-97454;Online;1;CHI;TVS;TVSK
625495;08/04/2024 18:41;TREA-18786;Online;2;TOK;TRE;TREA
625496;08/04/2024 19:48;CAMB-92521;Online;1;OSA;CAM;CAMB
625497;09/04/2024 7:12;CAMF-14763;Online;3;TOK;CAM;CAMF
625498;09/04/2024 13:49;HINC-71647;Online;1;TOK;HIN;HINC
625499;09/04/2024 21:17;TCLB-73973;Online;1;TOK;TCL;TCLB
625500;09/04/2024 22:13;TREB-88970;Online;1;KAW;TRE;TREB
625501;10/04/2024 2:56;TVSJ-52725;Online;1;KAW;TVS;TVSJ
625502;10/04/2024 5:24;PCTG-83764;Online;1;SAI;PCT;PCTG
625503;10/04/2024 13:26;JUGC-29874;Online;1;OSA;JUG;JUGC
625504;10/04/2024 22:53;HINC-64692;Online;1;KYO;HIN;HINC
625505;10/04/2024 23:22;CAMD-50650;Online;1;OSA;CAM;CAMD
625506;10/04/2024 23:57;TVSB-66291;Online;1;OSA;TVS;TVSB
625507;11/04/2024 1:50;TVSG-42564;Online;2;NAO;TVS;TVSG
625508;11/04/2024 10:20;GFTB-12530;Online;3;TOK;GFT;GFTB
625509;11/04/2024 11:02;HINC-94059;Online;3;FUK;HIN;HINC
625510;11/04/2024 19:50;JUGB-51642;Online;1;TOK;JUG;JUGB
625511;12/04/2024 4:31;VALB-67289;Online;1;TOK;VAL;VALB
625512;12/04/2024 8:18;TVSG-27820;Online;2;TOK;TVS;TVSG
625513;12/04/2024 14:02;VALB-67289;Online;1;SEN;VAL;VALB
625514;12/04/2024 15:05;AUDD-72622;Online;1;NAO;AUD;AUDD
625515;13/04/2024 1:00;ELEH-14712;Online;1;TOK;ELE;ELEH
625516;13/04/2024 7:59;TREC-57141;Online;1;TOK;TRE;TREC
625517;13/04/2024 16:01;CAMB-72325;Online;1;HIR;CAM;CAMB
625518;14/04/2024 3:55;JUGA-76388;Online;1;OSA;JUG;JUGA
625519;14/04/2024 7:41;JUGA-70344;Online;1;TOK;JUG;JUGA
625520;14/04/2024 12:57;HOGA-98849;Online;1;TOK;HOG;HOGA
625521;14/04/2024 21:04;VALC-92225;Online;1;TOK;VAL;VALC
625522;15/04/2024 9:02;JUGB-13712;Online;1;OSA;JUG;JUGB
625523;15/04/2024 13:03;TREC-59280;Online;1;TOK;TRE;TREC
625524;15/04/2024 17:01;ELEG-32578;Tienda;1;SAI;ELE;ELEG
625525;16/04/2024 0:58;SVSC-14017;Online;1;YOK;SVS;SVSC
625526;16/04/2024 12:09;TVSJ-18870;Online;2;TOK;TVS;TVSJ
625527;16/04/2024 16:20;AUDD-31740;Tienda;1;KYO;AUD;AUDD
625528;17/04/2024 3:05;VJGB-99482;Online;1;NAO;VJG;VJGB
625529;17/04/2024 3:46;CAMF-49001;Online;1;TOK;CAM;CAMF
625530;17/04/2024 15:23;AUDF-48133;Tienda;2;TOK;AUD;AUDF
625531;18/04/2024 1:14;ELEF-53541;Tienda;3;OSA;ELE;ELEF
625532;18/04/2024 7:13;TVSD-67001;Online;1;TOK;TVS;TVSD
625533;18/04/2024 17:50;PCTF-39766;Online;2;TOK;PCT;PCTF
625534;19/04/2024 5:23;PMUB-93875;Tienda;1;TOK;PMU;PMUB
625535;19/04/2024 15:38;ELEC-63932;Online;1;TOK;ELE;ELEC
625536;19/04/2024 21:59;PCTA-28620;Online;1;YOK;PCT;PCTA
625537;20/04/2024 6:35;DEPB-29285;Online;2;SAP;DEP;DEPB
625538;20/04/2024 11:45;PMUC-90916;Tienda;1;OSA;PMU;PMUC
625539;20/04/2024 20:27;TVSB-66291;Online;1;OSA;TVS;TVSB
625540;20/04/2024 20:42;SALC-97425;Online;1;TOK;SAL;SALC
625541;21/04/2024 3:14;DEPC-31630;Online;1;HIR;DEP;DEPC
625542;21/04/2024 7:37;ELEB-19207;Online;1;TOK;ELE;ELEB
625543;21/04/2024 13:00;PCTG-58763;Online;1;TOK;PCT;PCTG
625544;21/04/2024 14:05;DEPB-36492;Tienda;1;YOK;DEP;DEPB
625545;21/04/2024 15:54;PCTA-28620;Tienda;1;OSA;PCT;PCTA
625546;22/04/2024 0:13;TVSC-32293;Online;1;KYO;TVS;TVSC
625547;22/04/2024 3:54;ELEF-97191;Online;1;YOK;ELE;ELEF
625548;22/04/2024 15:04;HOGB-92802;Online;1;KAW;HOG;HOGB
625549;22/04/2024 16:29;AUDA-45895;Online;1;CHI;AUD;AUDA
625550;22/04/2024 23:26;AUDF-96046;Tienda;1;KYO;AUD;AUDF
625551;23/04/2024 1:31;CAMB-10246;Tienda;1;OSA;CAM;CAMB
625552;23/04/2024 6:43;CAMB-10246;Online;3;NAO;CAM;CAMB
625553;23/04/2024 15:31;TREA-32333;Online;2;OSA;TRE;TREA
625554;23/04/2024 21:35;TVSF-97412;Online;3;OSA;TVS;TVSF
625555;24/04/2024 0:45;TREC-66159;Online;1;OSA;TRE;TREC
625556;24/04/2024 2:48;PCTF-64290;Online;1;OSA;PCT;PCTF
625557;24/04/2024 9:29;AUDG-66570;Tienda;1;KYO;AUD;AUDG
625558;24/04/2024 15:13;SALA-26965;Online;1;TOK;SAL;SALA
625559;24/04/2024 23:02;PMUB-81384;Tienda;2;OSA;PMU;PMUB
625560;25/04/2024 7:39;CAMC-67490;Online;2;TOK;CAM;CAMC
625561;25/04/2024 12:05;PMUE-92898;Online;1;YOK;PMU;PMUE
625562;25/04/2024 17:02;CAME-95304;Online;1;KYO;CAM;CAME
625563;26/04/2024 1:52;HIND-24820;Online;1;TOK;HIN;HIND
625564;26/04/2024 7:28;AUDA-50453;Tienda;1;TOK;AUD;AUDA
625565;26/04/2024 14:28;PMUF-69780;Online;2;TOK;PMU;PMUF
625566;26/04/2024 21:47;SVSA-29587;Online;1;TOK;SVS;SVSA
625567;27/04/2024 0:37;HIND-67560;Online;2;KYO;HIN;HIND
625568;27/04/2024 2:54;JUGA-11747;Online;1;CHI;JUG;JUGA
625569;27/04/2024 10:51;AUDA-76685;Tienda;1;TOK;AUD;AUDA
625570;27/04/2024 12:35;ELEC-90195;Online;1;NAO;ELE;ELEC
625571;27/04/2024 17:41;CAMD-50650;Online;2;NAO;CAM;CAMD
625572;27/04/2024 18:07;PMUA-22761;Online;3;YOK;PMU;PMUA
625573;27/04/2024 19:46;VALB-74131;Online;1;TOK;VAL;VALB
625574;28/04/2024 6:30;TVSB-19363;Online;3;TOK;TVS;TVSB
625575;28/04/2024 7:40;AUDB-40774;Online;1;YOK;AUD;AUDB
625576;28/04/2024 18:11;TVSC-15871;Online;1;SAI;TVS;TVSC
625577;28/04/2024 21:07;CAMG-19700;Online;3;TOK;CAM;CAMG
625578;28/04/2024 22:52;HOGA-98849;Online;1;OKA;HOG;HOGA
625579;29/04/2024 1:14;ELEE-74121;Online;1;NAO;ELE;ELEE
625580;29/04/2024 10:40;TREC-68039;Tienda;1;OSA;TRE;TREC
625581;29/04/2024 11:11;TREA-92263;Online;1;YOK;TRE;TREA
625582;29/04/2024 21:05;ELEH-89173;Tienda;1;TOK;ELE;ELEH
625583;30/04/2024 3:22;PMUC-72771;Online;3;KYO;PMU;PMUC
625584;30/04/2024 15:16;TVSE-93265;Online;2;NAO;TVS;TVSE
625585;30/04/2024 17:03;PMUF-69780;Online;1;OSA;PMU;PMUF
625586;01/05/2024 3:48;TVSK-49740;Online;1;OSA;TVS;TVSK
625587;01/05/2024 5:50;VALA-34736;Online;1;TOK;VAL;VALA
625588;01/05/2024 10:11;EAGC-97682;Online;1;TOK;EAG;EAGC
625589;01/05/2024 12:46;VALA-63119;Online;1;TOK;VAL;VALA
625590;01/05/2024 20:02;SALB-74905;Online;1;OSA;SAL;SALB
625591;02/05/2024 4:24;PCTG-86864;Online;1;OSA;PCT;PCTG
625592;02/05/2024 11:04;PCTE-31451;Online;1;KYO;PCT;PCTE
625593;02/05/2024 15:26;SALD-94853;Tienda;3;YOK;SAL;SALD
625594;02/05/2024 22:08;CAMG-94681;Online;1;TOK;CAM;CAMG
625595;02/05/2024 23:21;PMUC-85322;Tienda;1;TOK;PMU;PMUC
625596;03/05/2024 10:29;EAGB-93833;Online;3;OSA;EAG;EAGB
625597;03/05/2024 22:17;SALA-29719;Tienda;1;OSA;SAL;SALA
625598;03/05/2024 22:56;JUGB-13067;Online;1;OSA;JUG;JUGB
625599;04/05/2024 7:25;TVSF-97412;Online;1;TOK;TVS;TVSF
625600;04/05/2024 18:28;GFTA-84928;Online;1;OSA;GFT;GFTA
625601;05/05/2024 4:22;PMUF-42172;Tienda;1;TOK;PMU;PMUF
625602;05/05/2024 15:58;TREC-57141;Online;1;TOK;TRE;TREC
625603;05/05/2024 18:20;TVSC-32293;Online;1;YOK;TVS;TVSC
625604;06/05/2024 1:58;EAGC-73517;Online;3;OSA;EAG;EAGC
625605;06/05/2024 12:35;GFTA-84928;Online;1;TOK;GFT;GFTA
625606;06/05/2024 15:45;PCTB-39061;Online;1;OSA;PCT;PCTB
625607;06/05/2024 17:21;TCLA-28159;Online;2;YOK;TCL;TCLA
625608;07/05/2024 0:48;VALD-69172;Online;3;TOK;VAL;VALD
625609;07/05/2024 12:33;TCLA-28159;Online;3;TOK;TCL;TCLA
625610;07/05/2024 18:19;TVSC-48439;Online;3;OSA;TVS;TVSC
625611;08/05/2024 2:11;CAME-79427;Online;2;YOK;CAM;CAME
625612;08/05/2024 5:53;PMUD-11547;Online;3;NAO;PMU;PMUD
625613;08/05/2024 15:20;PCTD-90095;Online;1;TOK;PCT;PCTD
625614;09/05/2024 0:22;TVSJ-52725;Online;1;TOK;TVS;TVSJ
625615;09/05/2024 9:09;VJGC-12458;Online;1;NAO;VJG;VJGC
625616;09/05/2024 18:44;ELEA-50206;Online;1;TOK;ELE;ELEA
625617;10/05/2024 1:01;CAMD-50650;Online;1;TOK;CAM;CAMD
625618;10/05/2024 8:42;CAME-77505;Online;1;TOK;CAM;CAME
625619;10/05/2024 9:31;SVSC-26779;Online;1;OSA;SVS;SVSC
625620;10/05/2024 18:50;PCTG-94398;Online;1;OSA;PCT;PCTG
625621;11/05/2024 1:28;SVSA-27487;Online;1;OSA;SVS;SVSA
625622;11/05/2024 2:53;PCTF-73347;Online;1;TOK;PCT;PCTF
625623;11/05/2024 10:57;TVSA-37154;Online;1;TOK;TVS;TVSA
625624;11/05/2024 15:34;CAMG-19700;Online;3;YOK;CAM;CAMG
625625;12/05/2024 0:43;TREA-16083;Online;3;OSA;TRE;TREA
625626;12/05/2024 7:20;PMUC-90916;Online;1;TOK;PMU;PMUC
625627;12/05/2024 12:50;HOGB-42827;Online;1;TOK;HOG;HOGB
625628;12/05/2024 14:06;ELEE-74121;Online;1;TOK;ELE;ELEE
625629;13/05/2024 1:55;SALD-54827;Online;1;TOK;SAL;SALD
625630;13/05/2024 8:05;TVSC-14729;Online;1;OSA;TVS;TVSC
625631;13/05/2024 14:27;VALC-89709;Online;1;HIR;VAL;VALC
625632;13/05/2024 23:02;SALA-16568;Online;1;TOK;SAL;SALA
625633;14/05/2024 5:12;TVSG-52521;Tienda;1;NAO;TVS;TVSG
625634;14/05/2024 12:58;TVSF-97496;Tienda;1;OSA;TVS;TVSF
625635;14/05/2024 23:51;PMUD-76670;Online;1;YOK;PMU;PMUD
625636;15/05/2024 9:43;TREA-22580;Online;1;HIR;TRE;TREA
625637;15/05/2024 12:03;CAME-54202;Tienda;2;TOK;CAM;CAME
625638;15/05/2024 12:48;TVSB-13905;Tienda;2;KAW;TVS;TVSB
625639;15/05/2024 18:13;AUDA-83559;Tienda;1;TOK;AUD;AUDA
625640;16/05/2024 4:43;TVSG-72043;Online;1;TOK;TVS;TVSG
625641;16/05/2024 7:02;CAMF-35067;Online;1;OSA;CAM;CAMF
625642;16/05/2024 14:24;VALC-16551;Online;2;TOK;VAL;VALC
625643;16/05/2024 16:54;CAMF-35067;Online;1;TOK;CAM;CAMF
625644;17/05/2024 1:47;ELEG-76662;Tienda;1;NAO;ELE;ELEG
625645;17/05/2024 8:36;CAMB-92521;Online;1;TOK;CAM;CAMB
625646;17/05/2024 10:00;TVSA-31282;Online;1;TOK;TVS;TVSA
625647;17/05/2024 20:11;HINC-94059;Online;1;TOK;HIN;HINC
625648;18/05/2024 6:15;HOGB-42827;Online;1;TOK;HOG;HOGB
625649;18/05/2024 18:07;PCTE-43854;Tienda;1;YOK;PCT;PCTE
625650;18/05/2024 18:17;DEPC-46624;Online;1;YOK;DEP;DEPC
625651;19/05/2024 0:04;VALB-75862;Online;1;CHI;VAL;VALB
625652;19/05/2024 1:28;ELEH-70263;Online;1;NAO;ELE;ELEH
625653;19/05/2024 9:51;TVSH-91349;Online;1;TOK;TVS;TVSH
625654;19/05/2024 17:34;HOGB-92802;Online;1;TOK;HOG;HOGB
625655;19/05/2024 23:13;SALC-77908;Online;1;TOK;SAL;SALC
625656;19/05/2024 23:59;TVSB-58406;Online;1;OSA;TVS;TVSB
625657;20/05/2024 0:50;ELEC-63932;Tienda;1;TOK;ELE;ELEC
625658;20/05/2024 1:01;TVSD-67001;Online;2;OSA;TVS;TVSD
625659;20/05/2024 11:55;TREA-22580;Online;1;KYO;TRE;TREA
625660;20/05/2024 22:19;VJGA-77269;Online;1;OSA;VJG;VJGA
625661;21/05/2024 7:09;SVSA-57564;Online;1;TOK;SVS;SVSA
625662;21/05/2024 10:26;PCTF-57658;Online;2;TOK;PCT;PCTF
625663;21/05/2024 13:54;HINC-73541;Online;2;YOK;HIN;HINC
625664;21/05/2024 19:06;TVSG-83930;Tienda;3;TOK;TVS;TVSG
625665;22/05/2024 2:10;EAGC-58193;Online;1;TOK;EAG;EAGC
625666;22/05/2024 7:48;HINC-68874;Online;3;TOK;HIN;HINC
625667;22/05/2024 12:31;HOGC-31283;Online;2;TOK;HOG;HOGC
625668;22/05/2024 13:22;GFTB-64100;Online;2;NAO;GFT;GFTB
625669;22/05/2024 22:00;AUDD-14707;Tienda;1;TOK;AUD;AUDD
625670;23/05/2024 1:03;HINA-48791;Online;1;TOK;HIN;HINA
625671;23/05/2024 4:04;VALB-85841;Tienda;3;OSA;VAL;VALB
625672;23/05/2024 5:00;CAMB-75691;Online;1;YOK;CAM;CAMB
625673;23/05/2024 14:59;HINB-59918;Online;3;OSA;HIN;HINB
625674;23/05/2024 22:16;GFTB-95623;Online;1;NAO;GFT;GFTB
625675;24/05/2024 4:54;PMUB-81384;Online;1;OSA;PMU;PMUB
625676;24/05/2024 7:23;SALB-55826;Online;1;TOK;SAL;SALB
625677;24/05/2024 14:32;PCTF-73347;Online;1;FUK;PCT;PCTF
625678;24/05/2024 21:26;EAGA-87908;Online;1;TOK;EAG;EAGA
625679;25/05/2024 7:25;HINA-51521;Tienda;1;OSA;HIN;HINA
625680;25/05/2024 11:40;SVSC-74209;Online;1;SAI;SVS;SVSC
625681;25/05/2024 20:14;AUDB-40774;Online;1;OSA;AUD;AUDB
625682;26/05/2024 2:58;TVSH-10103;Online;1;YOK;TVS;TVSH
625683;26/05/2024 9:23;HOGC-59300;Online;1;TOK;HOG;HOGC
625684;26/05/2024 12:31;TREC-29209;Tienda;3;TOK;TRE;TREC
625685;26/05/2024 13:43;TVSH-10103;Online;2;TOK;TVS;TVSH
625686;26/05/2024 20:22;SVSA-29587;Online;1;OSA;SVS;SVSA
625687;27/05/2024 7:54;AUDC-60349;Online;1;TOK;AUD;AUDC
625688;27/05/2024 19:50;HIND-90525;Online;1;YOK;HIN;HIND
625689;28/05/2024 4:03;PMUB-53988;Tienda;1;TOK;PMU;PMUB
625690;28/05/2024 10:41;AUDE-67553;Online;1;TOK;AUD;AUDE
625691;28/05/2024 11:39;TREC-68039;Tienda;1;TOK;TRE;TREC
625692;28/05/2024 17:12;SALC-77908;Online;1;OSA;SAL;SALC
625693;28/05/2024 20:23;SVSA-27487;Online;1;NAO;SVS;SVSA
625694;28/05/2024 23:36;AUDA-69994;Online;1;OSA;AUD;AUDA
625695;29/05/2024 9:05;TVSB-58406;Online;3;OSA;TVS;TVSB
625696;29/05/2024 12:52;PMUB-71172;Online;1;TOK;PMU;PMUB
625697;29/05/2024 17:25;DEPB-29285;Online;1;OSA;DEP;DEPB
625698;29/05/2024 18:17;SVSC-92567;Online;1;NAO;SVS;SVSC
625699;29/05/2024 21:10;JUGA-14058;Online;1;SEN;JUG;JUGA
625700;30/05/2024 5:53;ELEA-95730;Online;1;TOK;ELE;ELEA
625701;30/05/2024 14:00;VALC-16514;Online;1;NAO;VAL;VALC
625702;31/05/2024 0:21;GFTA-18366;Online;1;SEN;GFT;GFTA
625703;31/05/2024 8:42;TREC-38459;Online;1;TOK;TRE;TREC
625704;31/05/2024 12:43;SALC-74981;Online;1;YOK;SAL;SALC
625705;31/05/2024 17:54;VALC-92225;Online;1;TOK;VAL;VALC
625706;01/06/2024 1:17;EAGA-34753;Online;1;OSA;EAG;EAGA
625707;01/06/2024 2:50;PCTC-27031;Online;1;TOK;PCT;PCTC
625708;01/06/2024 8:36;HINC-94059;Online;1;YOK;HIN;HINC
625709;01/06/2024 18:46;SALC-64898;Online;2;TOK;SAL;SALC
625710;02/06/2024 6:29;AUDF-40095;Online;1;OSA;AUD;AUDF
625711;02/06/2024 18:17;HOGC-31283;Tienda;2;TOK;HOG;HOGC
625712;02/06/2024 20:04;EAGC-73517;Online;1;KYO;EAG;EAGC
625713;02/06/2024 22:54;TVSF-65724;Online;2;TOK;TVS;TVSF
625714;03/06/2024 7:32;VALC-66861;Online;1;TOK;VAL;VALC
625715;03/06/2024 10:44;AUDC-88968;Online;1;NAO;AUD;AUDC
625716;03/06/2024 20:28;ELEF-97191;Tienda;1;TOK;ELE;ELEF
625717;04/06/2024 1:24;CAME-16638;Online;1;TOK;CAM;CAME
625718;04/06/2024 3:47;ELEB-64108;Tienda;1;OSA;ELE;ELEB
625719;04/06/2024 10:37;TCLC-55666;Online;1;OSA;TCL;TCLC
625720;04/06/2024 22:10;PMUE-67482;Online;1;YOK;PMU;PMUE
625721;05/06/2024 0:21;HINC-50077;Online;1;YOK;HIN;HINC
625722;05/06/2024 4:45;TVSB-25580;Online;1;OKA;TVS;TVSB
625723;05/06/2024 12:31;SVSB-30110;Online;2;TOK;SVS;SVSB
625724;05/06/2024 18:59;TVSG-30035;Online;1;OSA;TVS;TVSG
625725;06/06/2024 4:42;AUDD-77460;Online;1;YOK;AUD;AUDD
625726;06/06/2024 10:55;AUDD-27432;Tienda;1;TOK;AUD;AUDD
625727;06/06/2024 14:32;TREA-52586;Online;1;NAO;TRE;TREA
625728;06/06/2024 20:26;VALD-50076;Online;1;TOK;VAL;VALD
625729;06/06/2024 21:23;SALA-83285;Online;1;TOK;SAL;SALA
625730;07/06/2024 7:29;VALD-50076;Online;1;YOK;VAL;VALD
625731;07/06/2024 9:08;HIND-67560;Online;1;TOK;HIN;HIND
625732;07/06/2024 15:13;TVSB-24886;Online;1;TOK;TVS;TVSB
625733;08/06/2024 0:17;CAME-16638;Online;1;YOK;CAM;CAME
625734;08/06/2024 6:58;HINC-50077;Online;1;TOK;HIN;HINC
625735;08/06/2024 18:57;PMUD-13214;Online;1;TOK;PMU;PMUD
625736;09/06/2024 6:57;DEPC-17241;Online;1;TOK;DEP;DEPC
625737;09/06/2024 18:19;JUGA-19374;Online;1;OSA;JUG;JUGA
625738;09/06/2024 19:05;CAMG-38874;Online;1;YOK;CAM;CAMG
625739;09/06/2024 20:31;VALA-62707;Online;1;TOK;VAL;VALA
625740;10/06/2024 8:06;EAGC-89228;Online;1;TOK;EAG;EAGC
625741;10/06/2024 17:44;AUDC-86094;Tienda;1;TOK;AUD;AUDC
625742;11/06/2024 3:14;SALA-70348;Online;2;NAO;SAL;SALA
625743;11/06/2024 12:07;PMUF-96262;Online;3;TOK;PMU;PMUF
625744;11/06/2024 21:09;ELEG-27936;Online;1;TOK;ELE;ELEG
625745;11/06/2024 21:11;SVSB-30110;Online;1;KOB;SVS;SVSB
625746;12/06/2024 8:03;TCLB-94347;Online;1;TOK;TCL;TCLB
625747;12/06/2024 15:18;ELEA-72745;Online;1;OSA;ELE;ELEA
625748;12/06/2024 18:02;TVSH-64984;Online;1;NAO;TVS;TVSH
625749;12/06/2024 18:38;JUGC-96618;Tienda;3;YOK;JUG;JUGC
625750;13/06/2024 3:09;AUDA-50453;Online;1;OSA;AUD;AUDA
625751;13/06/2024 3:36;SALC-82294;Tienda;1;TOK;SAL;SALC
625752;13/06/2024 12:02;TVSA-37154;Online;1;OSA;TVS;TVSA
625753;13/06/2024 13:28;GFTB-31427;Online;3;TOK;GFT;GFTB
625754;13/06/2024 22:25;CAMF-87569;Online;1;TOK;CAM;CAMF
625755;14/06/2024 3:28;HOGC-66643;Online;1;NAA;HOG;HOGC
625756;14/06/2024 10:39;CAMB-72325;Tienda;1;KYO;CAM;CAMB
625757;14/06/2024 19:39;EAGB-70398;Tienda;1;TOK;EAG;EAGB
625758;15/06/2024 2:55;ELEF-39035;Online;2;YOK;ELE;ELEF
625759;15/06/2024 12:04;ELEB-64108;Online;1;OSA;ELE;ELEB
625760;15/06/2024 23:23;PMUA-46620;Online;1;OSA;PMU;PMUA
625761;16/06/2024 0:02;PCTF-57658;Online;3;TOK;PCT;PCTF
625762;16/06/2024 11:40;PMUC-90916;Online;3;TOK;PMU;PMUC
625763;16/06/2024 12:36;TVSK-52573;Online;3;TOK;TVS;TVSK
625764;16/06/2024 20:29;AUDD-19098;Online;1;TOK;AUD;AUDD
625765;17/06/2024 6:01;PMUA-22761;Online;1;OSA;PMU;PMUA
625766;17/06/2024 8:29;CAMD-50650;Online;1;KOB;CAM;CAMD
625767;17/06/2024 14:53;CAMB-75691;Tienda;1;TOK;CAM;CAMB
625768;18/06/2024 2:13;SALA-70348;Online;1;TOK;SAL;SALA
625769;18/06/2024 12:37;ELEG-27936;Online;2;TOK;ELE;ELEG
625770;18/06/2024 13:31;PMUB-14449;Tienda;1;TOK;PMU;PMUB
625771;18/06/2024 21:04;TVSG-48474;Online;1;TOK;TVS;TVSG
625772;19/06/2024 1:10;JUGA-14058;Online;1;NAO;JUG;JUGA
625773;19/06/2024 1:52;EAGB-93225;Online;3;TOK;EAG;EAGB
625774;19/06/2024 13:35;ELEB-38060;Online;1;NAA;ELE;ELEB
625775;19/06/2024 21:04;ELEH-89173;Online;1;NAO;ELE;ELEH
625776;19/06/2024 23:07;ELEE-20550;Online;1;TOK;ELE;ELEE
625777;20/06/2024 5:24;CAMD-91108;Online;3;TOK;CAM;CAMD
625778;20/06/2024 12:29;HINC-81170;Online;1;HIR;HIN;HINC
625779;20/06/2024 23:46;EAGC-76430;Online;3;TOK;EAG;EAGC
625780;21/06/2024 7:53;VALA-66912;Online;1;TOK;VAL;VALA
625781;21/06/2024 10:26;PMUC-26903;Tienda;1;OSA;PMU;PMUC
625782;21/06/2024 14:54;ELEC-50053;Online;1;TOK;ELE;ELEC
625783;22/06/2024 1:07;HOGC-66643;Online;1;NAO;HOG;HOGC
625784;22/06/2024 3:17;TCLC-53203;Online;1;OSA;TCL;TCLC
625785;22/06/2024 7:45;HOGA-66297;Online;1;TOK;HOG;HOGA
625786;22/06/2024 17:02;TVSA-92623;Online;3;NAO;TVS;TVSA
625787;23/06/2024 2:40;VJGC-22284;Online;1;NAA;VJG;VJGC
625788;23/06/2024 10:05;TCLB-69576;Tienda;1;TOK;TCL;TCLB
625789;23/06/2024 20:04;PMUF-42172;Online;2;CHI;PMU;PMUF
625790;24/06/2024 3:14;PCTF-40305;Online;1;OSA;PCT;PCTF
625791;24/06/2024 5:32;TCLB-94347;Online;1;TOK;TCL;TCLB
625792;24/06/2024 11:48;AUDF-40301;Online;1;TOK;AUD;AUDF
625793;24/06/2024 22:24;SALA-29719;Online;1;KYO;SAL;SALA
625794;24/06/2024 22:34;PMUC-93197;Online;1;OKA;PMU;PMUC
625795;25/06/2024 6:52;TVSC-14729;Online;1;TOK;TVS;TVSC
625796;25/06/2024 10:45;TVSA-94757;Online;1;NAO;TVS;TVSA
625797;25/06/2024 13:40;PMUB-64632;Tienda;1;TOK;PMU;PMUB
625798;25/06/2024 23:59;GFTA-57004;Online;1;OSA;GFT;GFTA
625799;26/06/2024 10:56;CAMG-36891;Online;3;TOK;CAM;CAMG
625800;26/06/2024 14:10;SVSC-92567;Online;1;SAP;SVS;SVSC
625801;26/06/2024 15:00;TVSF-54905;Online;3;OSA;TVS;TVSF
625802;26/06/2024 16:48;SVSC-92567;Online;3;TOK;SVS;SVSC
625803;26/06/2024 20:11;DEPC-21455;Tienda;1;YOK;DEP;DEPC
625804;27/06/2024 0:38;AUDD-27432;Online;1;TOK;AUD;AUDD
625805;27/06/2024 7:39;PMUB-61340;Online;1;TOK;PMU;PMUB
625806;27/06/2024 17:31;CAME-43041;Online;1;SAP;CAM;CAME
625807;27/06/2024 22:52;CAMG-22492;Online;1;TOK;CAM;CAMG
